,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
2194,350.0,4,True,True,True,Niavaran,72000000000.0,2400000.0
2195,71.0,2,True,True,True,West Ferdows Boulevard,2330000000.0,77666.67
2196,80.0,1,False,False,False,Pishva,380000000.0,12666.67
2197,44.0,1,True,False,True,Ostad Moein,1000000000.0,33333.33
2198,46.0,1,True,True,True,Jeyhoon,1150000000.0,38333.33
2199,78.0,2,True,True,False,Sattarkhan,2010000000.0,67000.0
2200,67.0,2,False,True,False,Karoon,1070000000.0,35666.67
2201,49.0,1,True,True,False,Andisheh,110000000.0,3666.67
2202,105.0,2,True,True,True,Andisheh,1200000000.0,40000.0
2203,72.0,2,False,True,True,Beryanak,1290000000.0,43000.0
2204,65.0,2,False,True,True,Salsabil,1220000000.0,40666.67
2205,80.0,2,True,True,True,West Pars,2160000000.0,72000.0
2206,66.0,2,False,True,False,Jeyhoon,1187000000.0,39566.67
2207,58.0,2,False,True,False,Jeyhoon,1210000000.0,40333.33
2208,67.0,2,False,True,False,Salsabil,1215000000.0,40500.0
2209,89.0,2,True,True,False,Andisheh,1068000000.0,35600.0
2210,75.0,2,True,True,True,Beryanak,1450000000.0,48333.33
2211,85.0,2,False,True,True,Si Metri Ji,1440000000.0,48000.0
2212,94.0,2,True,True,True,Central Janatabad,4300000000.0,143333.33
2213,67.0,2,True,True,False,Jeyhoon,1440000000.0,48000.0
2214,60.0,1,False,True,True,Shahrake Qods,920000000.0,30666.67
2215,67.0,1,True,False,True,Beryanak,1415000000.0,47166.67
2216,65.0,2,False,False,True,Beryanak,1310000000.0,43666.67
2217,72.0,2,False,True,True,Beryanak,1300000000.0,43333.33
2218,62.0,2,True,True,True,Salsabil,1350000000.0,45000.0
2219,37.0,1,False,True,True,Ostad Moein,999000000.0,33300.0
2220,105.0,3,True,True,True,Shahr-e-Ziba,3550000000.0,118333.33
2221,78.0,2,False,False,True,Parand,417000000.0,13900.0
2222,53.0,1,False,True,False,Baghestan,450000000.0,15000.0
2223,80.0,2,False,True,True,Shahr-e-Ziba,2450000000.0,81666.67
2224,88.0,2,True,True,True,Persian Gulf Martyrs Lake,2850000000.0,95000.0
2225,39.0,1,False,True,False,Andisheh,370000000.0,12333.33
2226,128.0,2,True,True,True,Jordan,6144000000.0,204800.0
2227,87.0,2,True,True,True,Shahrake Shahid Bagheri,2450000000.0,81666.67
2228,48.0,1,False,True,False,Beryanak,830000000.0,27666.67
2229,86.0,2,True,True,True,Pardis,500000000.0,16666.67
2230,86.0,2,True,True,True,Pardis,600000000.0,20000.0
2231,75.0,2,True,True,True,Punak,2300000000.0,76666.67
2232,110.0,3,True,True,True,Jordan,6160000000.0,205333.33
2233,172.0,3,True,True,True,Heravi,9300000000.0,310000.0
2234,147.0,3,True,True,True,Yousef Abad,11600000000.0,386666.67
2235,70.0,1,True,True,False,Enghelab,1540000000.0,51333.33
2236,235.0,3,True,True,True,Niavaran,28500000000.0,950000.0
2237,115.0,2,True,True,True,Heravi,6000000000.0,200000.0
2238,114.0,2,True,True,True,Pakdasht,1090000000.0,36333.33
2239,40.0,1,True,True,False,Pirouzi,1380000000.0,46000.0
2240,125.0,3,True,True,True,Yousef Abad,8450000000.0,281666.67
2241,90.0,2,True,True,True,Golestan,1315000000.0,43833.33
2242,78.0,2,False,True,True,Gisha,1794000000.0,59800.0
2244,47.0,1,False,True,False,Ostad Moein,1050000000.0,35000.0
2245,114.0,3,True,True,True,Yousef Abad,4900000000.0,163333.33
2246,65.0,1,True,True,True,Southern Janatabad,2500000000.0,83333.33
2247,50.0,1,False,True,False,Baghestan,410000000.0,13666.67
2248,125.0,2,True,True,True,Islamshahr Elahieh,1750000000.0,58333.33
2249,41.0,1,False,False,False,Salsabil,815000000.0,27166.67
2250,136.0,3,True,True,True,Yousef Abad,8200000000.0,273333.33
2251,40.0,1,False,True,False,Jeyhoon,800000000.0,26666.67
2252,60.0,2,False,True,False,Si Metri Ji,650000000.0,21666.67
2253,75.0,2,True,True,True,Pirouzi,1750000000.0,58333.33
2254,120.0,3,True,True,True,Yousef Abad,8000000000.0,266666.67
2255,165.0,3,True,True,True,Pakdasht,1000000000.0,33333.33
2256,110.0,2,False,True,False,Pakdasht,640000000.0,21333.33
2257,116.0,2,True,True,True,Shahran,4640000000.0,154666.67
2258,115.0,2,True,True,True,Shahran,4500000000.0,150000.0
2259,77.0,2,False,True,True,Pakdasht,460000000.0,15333.33
2260,120.0,3,True,True,True,Yousef Abad,7000000000.0,233333.33
2261,100.0,2,False,True,True,Pakdasht,660000000.0,22000.0
2262,130.0,3,True,True,True,Yousef Abad,6000000000.0,200000.0
2263,60.0,1,True,True,True,Islamshahr,1200000000.0,40000.0
2264,75.0,2,False,True,True,Parand,385000000.0,12833.33
2265,128.0,3,True,True,False,Niavaran,8500000000.0,283333.33
2266,150.0,2,True,True,True,Zaferanieh,15000000000.0,500000.0
2267,135.0,3,True,True,True,Yousef Abad,10000000000.0,333333.33
2268,60.0,1,True,True,True,Zafar,1200000000.0,40000.0
2269,41.0,1,False,False,False,Elahieh,815000000.0,27166.67
2270,113.0,2,True,True,True,Niavaran,9000000000.0,300000.0
2271,52.0,1,False,True,True,Andisheh,665000000.0,22166.67
2272,100.0,2,True,True,True,Aqdasieh,7000000000.0,233333.33
2273,66.0,2,True,True,False,Punak,2650000000.0,88333.33
2274,200.0,3,True,True,True,Niavaran,29000000000.0,966666.67
2275,170.0,3,True,True,True,Niavaran,22100000000.0,736666.67
2276,100.0,2,True,True,True,Gheitarieh,8300000000.0,276666.67
2277,90.0,1,True,True,True,Kamranieh,10000000000.0,333333.33
2278,200.0,3,True,True,True,Niavaran,14000000000.0,466666.67
2279,51.0,1,True,False,True,Ray - Montazeri,1250000000.0,41666.67
2280,70.0,2,True,True,False,Punak,2680000000.0,89333.33
2281,73.0,2,True,True,False,West Ferdows Boulevard,2200000000.0,73333.33
2282,245.0,2,False,False,False,Islamshahr,7800000000.0,260000.0
2283,87.0,2,True,True,True,Darabad,5850000000.0,195000.0
2284,120.0,2,True,True,True,Velenjak,9000000000.0,300000.0
2285,171.0,3,True,True,True,Elahieh,12825000000.0,427500.0
2286,66.0,2,True,True,False,Punak,2460000000.0,82000.0
2287,77.0,2,True,True,True,Aqdasieh,5200000000.0,173333.33
2288,40.0,1,True,True,False,Narmak,1250000000.0,41666.67
2289,105.0,2,True,True,True,Shahr-e-Ziba,2800000000.0,93333.33
2290,50.0,1,True,True,True,Ozgol,3000000000.0,100000.0
2291,94.0,2,True,True,False,Amirabad,3400000000.0,113333.33
2292,65.0,2,True,True,False,West Ferdows Boulevard,2150000000.0,71666.67
2293,57.0,1,True,True,False,Valiasr,750000000.0,25000.0
2294,79.0,2,True,True,True,Parand,410000000.0,13666.67
2295,60.0,2,False,True,False,Jeyhoon,650000000.0,21666.67
2296,68.0,2,True,True,True,West Ferdows Boulevard,2300000000.0,76666.67
2297,86.0,2,True,True,False,Firoozkooh Kuhsar,750000000.0,25000.0
2298,80.0,2,True,True,True,West Ferdows Boulevard,2700000000.0,90000.0
2299,68.0,2,True,True,False,West Ferdows Boulevard,2300000000.0,76666.67
2300,43.0,1,True,True,False,Narmak,1330000000.0,44333.33
2301,55.0,1,True,True,True,West Ferdows Boulevard,1900000000.0,63333.33
2302,77.0,2,True,True,True,Northern Janatabad,2680000000.0,89333.33
2303,58.0,1,False,False,False,Parand,315000000.0,10500.0
2304,62.0,1,True,False,True,Ostad Moein,1440000000.0,48000.0
2305,65.0,2,True,True,False,West Ferdows Boulevard,2200000000.0,73333.33
2306,60.0,1,True,True,True,Salsabil,1530000000.0,51000.0
2307,35.0,1,False,True,False,Salsabil,660000000.0,22000.0
2308,54.0,1,False,True,False,Azarbaijan,1100000000.0,36666.67
2309,70.0,2,True,True,True,Southern Program Organization,2250000000.0,75000.0
2310,122.0,3,True,True,True,Ghoba,6700000000.0,223333.33
2311,54.0,1,False,True,False,Salsabil,901000000.0,30033.33
2312,80.0,2,True,True,True,Shahryar,850000000.0,28333.33
2313,71.0,2,True,True,True,Salsabil,1750000000.0,58333.33
2314,220.0,4,True,True,False,Shahryar,7500000000.0,250000.0
2315,61.0,1,False,True,False,Qasr-od-Dasht,838000000.0,27933.33
2316,49.0,1,False,True,False,Hashemi,1078000000.0,35933.33
2317,55.0,2,True,True,True,Salsabil,1349550000.0,44985.0
2318,41.0,1,False,True,False,Hashemi,840000000.0,28000.0
2319,64.0,2,True,True,False,Salsabil,1100000000.0,36666.67
2320,240.0,4,True,True,False,Andisheh,4300000000.0,143333.33
2321,32.0,1,False,True,False,Hashemi,610000000.0,20333.33
2322,52.0,1,False,True,False,Hashemi,960000000.0,32000.0
2323,50.0,1,False,True,False,Salsabil,640000000.0,21333.33
2324,32.0,1,False,True,True,Eskandari,940000000.0,31333.33
2325,40.0,1,True,True,True,Azarbaijan,1150000000.0,38333.33
2326,73.0,1,False,True,True,Komeil,1460000000.0,48666.67
2327,50.0,1,True,True,False,Andisheh,755000000.0,25166.67
2328,45.0,1,False,True,False,Jeyhoon,745000000.0,24833.33
2329,65.0,2,True,True,False,Qasr-od-Dasht,1280000000.0,42666.67
2330,51.0,1,True,True,True,Salsabil,1150000000.0,38333.33
2331,300.0,3,True,True,False,Golestan,24000000000.0,800000.0
2332,100.0,2,True,True,False,Pardis,2700000000.0,90000.0
2333,55.0,2,True,True,True,Azarbaijan,1000000000.0,33333.33
2334,200.0,2,False,False,False,Kahrizak,2650000000.0,88333.33
2335,38.0,1,True,True,True,Karoon,1140000000.0,38000.0
2336,140.0,3,True,True,True,Farmanieh,9300000000.0,310000.0
2338,58.0,1,True,True,False,Central Janatabad,2000000000.0,66666.67
2339,67.0,2,False,True,True,Jeyhoon,1200000000.0,40000.0
2340,57.0,1,True,True,False,Salsabil,870000000.0,29000.0
2341,53.0,2,True,True,False,Jeyhoon,1100000000.0,36666.67
2342,95.0,2,True,True,True,Niavaran,8900000000.0,296666.67
2343,128.0,3,True,True,True,Pirouzi,4350000000.0,145000.0
2344,62.0,2,False,False,True,Parand,350000000.0,11666.67
2345,60.0,1,False,True,False,Salsabil,1130000000.0,37666.67
2346,52.0,1,True,True,False,Salsabil,1100000000.0,36666.67
2347,52.0,1,False,True,False,Jeyhoon,1150100000.0,38336.67
2348,45.0,1,False,True,True,Karoon,965000000.0,32166.67
2349,60.0,1,True,True,True,Ekhtiarieh,3000000000.0,100000.0
2350,83.0,2,False,True,True,Valiasr,1700000000.0,56666.67
2351,211.0,3,True,True,True,Marzdaran,15800000000.0,526666.67
2352,65.0,2,True,True,False,Karoon,1430000000.0,47666.67
2353,115.0,2,False,True,False,Ostad Moein,1300000000.0,43333.33
2354,70.0,2,True,True,False,Central Janatabad,2100000000.0,70000.0
2355,51.0,1,False,True,False,Salsabil,870000000.0,29000.0
2356,100.0,2,True,True,True,Niavaran,7500000000.0,250000.0
2357,115.0,2,True,True,True,Zaferanieh,10200000000.0,340000.0
2358,160.0,3,True,True,True,Niavaran,17500000000.0,583333.33
2359,107.0,2,True,True,True,Hekmat,6500000000.0,216666.67
2360,82.0,2,True,False,True,Parand,500000000.0,16666.67
2361,135.0,2,True,True,True,Zaferanieh,18000000000.0,600000.0
2362,198.0,3,True,True,True,Ekhtiarieh,18000000000.0,600000.0
2363,85.0,2,True,True,True,Andisheh,1100000000.0,36666.67
2364,92.0,2,True,True,True,Shams Abad,3250000000.0,108333.33
2365,115.0,2,True,True,True,Zaferanieh,18000000000.0,600000.0
2366,137.0,3,True,True,True,ShahrAra,7200000000.0,240000.0
2367,65.0,1,True,True,True,East Ferdows Boulevard,2170000000.0,72333.33
2368,175.0,3,True,True,True,Farmanieh,22000000000.0,733333.33
2369,95.0,2,True,True,True,Gheitarieh,9800000000.0,326666.67
2370,225.0,3,True,True,True,Farmanieh,38500000000.0,1283333.33
2371,270.0,4,True,True,True,Niavaran,35000000000.0,1166666.67
2372,200.0,3,True,True,True,Niavaran,34000000000.0,1133333.33
2373,60.0,1,True,True,True,Northern Chitgar,1200000000.0,40000.0
2374,88.0,2,False,True,True,Shams Abad,3350000000.0,111666.67
2375,250.0,3,True,True,True,Niavaran,34000000000.0,1133333.33
2376,55.0,1,False,True,False,Pirouzi,1600000000.0,53333.33
2377,91.0,2,True,True,True,Ostad Moein,2435000000.0,81166.67
2378,80.0,2,True,True,False,Punak,2800000000.0,93333.33
2379,74.0,2,False,False,False,Parand,440000000.0,14666.67
2380,90.0,2,True,True,False,Pirouzi,1700000000.0,56666.67
2381,43.0,1,False,True,True,Si Metri Ji,750000000.0,25000.0
2382,78.0,2,False,True,True,Parand,430000000.0,14333.33
2383,72.0,2,True,False,True,Parand,385000000.0,12833.33
2384,100.0,2,False,False,False,Kahrizak,1200000000.0,40000.0
2385,110.0,2,True,False,False,Amirabad,4000000000.0,133333.33
2386,62.0,1,False,True,False,Islamshahr,580000000.0,19333.33
2387,120.0,1,False,False,False,Afsarieh,3150000000.0,105000.0
2388,120.0,2,True,True,True,Ekhtiarieh,9000000000.0,300000.0
2389,64.0,2,True,True,True,Ostad Moein,1790000000.0,59666.67
2390,147.0,3,True,True,True,Saadat Abad,9114000000.0,303800.0
2391,140.0,3,True,True,True,Kamranieh,8100000000.0,270000.0
2392,170.0,3,True,True,True,Heravi,7990000000.0,266333.33
2393,109.0,2,True,True,True,Heravi,7100000000.0,236666.67
2394,310.0,3,True,True,True,Aqdasieh,74400000000.0,2480000.0
2395,283.0,3,True,True,True,Farmanieh,33840000000.0,1128000.0
2396,66.0,1,False,False,False,Shahedshahr,297000000.0,9900.0
2397,75.0,2,False,True,False,Golestan,600000000.0,20000.0
2398,63.0,2,True,True,True,Ostad Moein,1670000000.0,55666.67
2399,77.0,2,True,True,True,Gholhak,6200000000.0,206666.67
2400,59.0,2,True,True,True,Shahr-e-Ziba,1600000000.0,53333.33
2401,220.0,5,True,False,False,Andisheh,6500000000.0,216666.67
2402,66.0,2,True,True,False,Southern Program Organization,2000000000.0,66666.67
2403,80.0,2,True,True,False,Shahr-e-Ziba,2450000000.0,81666.67
2404,55.0,1,False,False,True,Northren Jamalzadeh,1540000000.0,51333.33
2405,63.0,2,False,True,False,Andisheh,410000000.0,13666.67
2406,92.0,2,True,True,True,Punak,4000000000.0,133333.33
2407,88.0,2,True,True,True,Shahrake Gharb,5250000000.0,175000.0
2408,98.0,2,True,True,True,Pardis,770000000.0,25666.67
2409,75.0,2,True,True,True,Jeyhoon,1980000000.0,66000.0
2410,114.0,2,True,True,True,Pakdasht,1100000000.0,36666.67
2411,80.0,2,True,True,True,Punak,3000000000.0,100000.0
2412,50.0,1,False,False,False,Shahrake Qods,380000000.0,12666.67
2413,66.0,2,True,True,True,Punak,2950000000.0,98333.33
2414,102.0,2,True,True,True,Sattarkhan,650000000.0,21666.67
2415,72.0,2,True,True,True,Punak,3200000000.0,106666.67
2416,62.0,1,False,False,False,Qasr-od-Dasht,1860000000.0,62000.0
2417,110.0,2,False,True,True,Pakdasht,840000000.0,28000.0
2418,70.0,2,True,True,True,Zafar,5250000000.0,175000.0
2419,115.0,2,True,True,True,Saadat Abad,6000000000.0,200000.0
2420,55.0,1,False,True,False,West Ferdows Boulevard,1550000000.0,51666.67
2421,71.0,2,True,True,False,Jeyhoon,1780000000.0,59333.33
2422,58.0,1,True,True,True,West Ferdows Boulevard,2050000000.0,68333.33
2423,125.0,2,True,True,True,Shahrake Qods,1375000000.0,45833.33
2424,42.0,1,True,False,True,Shahran,1750000000.0,58333.33
2425,66.0,2,True,True,False,Narmak,2200000000.0,73333.33
2427,130.0,4,False,False,False,Mehrabad,6200000000.0,206666.67
2428,65.0,1,True,True,True,Southern Program Organization,2450000000.0,81666.67
2429,39.0,1,False,False,False,Salsabil,760000000.0,25333.33
2430,60.0,2,False,True,True,Qasr-od-Dasht,1850000000.0,61666.67
2431,75.0,2,True,True,True,Salsabil,2260000000.0,75333.33
2432,70.0,1,False,True,False,Salsabil,1180000000.0,39333.33
2433,57.0,2,True,True,True,Salsabil,1600000000.0,53333.33
2434,39.0,1,False,True,False,Salsabil,800000000.0,26666.67
2435,70.0,2,False,False,False,Tehran Now,1700000000.0,56666.67
2436,110.0,2,True,True,True,Ekhtiarieh,6500000000.0,216666.67
2437,47.0,1,False,True,False,Qasr-od-Dasht,870000000.0,29000.0
2438,114.0,2,False,False,False,Northern Suhrawardi,6500000000.0,216666.67
2439,60.0,1,False,True,True,Southern Suhrawardi,2210000000.0,73666.67
2440,115.0,3,True,True,True,Islamshahr,1650000000.0,55000.0
2441,110.0,3,True,True,True,Heravi,5850000000.0,195000.0
2442,78.0,2,True,True,True,Jeyhoon,2050000000.0,68333.33
2443,80.0,2,True,True,True,Ekhtiarieh,4400000000.0,146666.67
2444,78.0,2,False,False,True,Parand,420000000.0,14000.0
2445,73.0,2,True,True,False,Andisheh,868000000.0,28933.33
2446,95.0,2,True,True,True,Andisheh,1200000000.0,40000.0
2447,63.0,2,True,True,False,Azarbaijan,1390000000.0,46333.33
2448,98.0,2,True,True,True,Andisheh,1370000000.0,45666.67
2449,105.0,2,True,True,True,Islamshahr,1500000000.0,50000.0
2450,50.0,1,True,True,False,Tehransar,1250000000.0,41666.67
2451,51.0,1,False,True,True,Kahrizak,610000000.0,20333.33
2452,125.0,2,True,True,True,Dezashib,11250000000.0,375000.0
2453,105.0,3,True,True,True,Kahrizak,1155000000.0,38500.0
2454,55.0,1,False,True,True,Kahrizak,660000000.0,22000.0
2455,105.0,2,True,True,True,Kahrizak,1160000000.0,38666.67
2456,105.0,3,True,True,True,Kahrizak,1312000000.0,43733.33
2457,70.0,2,True,True,True,Kahrizak,714000000.0,23800.0
2458,82.0,2,True,True,True,Kahrizak,820000000.0,27333.33
2459,50.0,1,True,True,True,Mirdamad,3250000000.0,108333.33
2460,105.0,2,True,True,True,Pardis,760000000.0,25333.33
2461,110.0,2,True,True,True,Gholhak,8800000000.0,293333.33
2462,85.0,2,True,True,True,Kahrizak,850000000.0,28333.33
2463,78.0,2,True,True,False,Punak,3100000000.0,103333.33
2464,106.0,2,True,True,True,Pardis,505000000.0,16833.33
2465,95.0,2,True,True,True,Gheitarieh,5700000000.0,190000.0
2466,62.0,1,True,False,True,Tehransar,1530000000.0,51000.0
2467,78.0,2,False,False,False,Damavand,490000000.0,16333.33
2468,225.0,4,True,True,True,Kamranieh,20250000000.0,675000.0
2469,72.0,2,True,True,False,Shahran,2600000000.0,86666.67
2470,50.0,1,True,False,False,Parand,375000000.0,12500.0
2471,50.0,1,False,True,False,Abuzar,850000000.0,28333.33
2472,103.0,2,False,True,False,Northern Suhrawardi,3900000000.0,130000.0
2473,47.0,1,True,True,False,Dolatabad,695000000.0,23166.67
2474,90.0,2,True,True,True,Karoon,2000000000.0,66666.67
2475,80.0,2,True,True,True,Punak,3760000000.0,125333.33
2476,450.0,4,True,True,True,Niavaran,25000000000.0,833333.33
2477,72.0,2,True,True,True,Salsabil,1700000000.0,56666.67
2478,258.0,4,True,True,False,Jordan,12000000000.0,400000.0
2479,98.0,2,True,True,True,Salsabil,2630000000.0,87666.67
2480,130.0,3,False,True,False,Shahrake Qods,600000000.0,20000.0
2481,700.0,3,True,True,False,Damavand,4500000000.0,150000.0
2482,104.0,2,True,True,True,Shahrake Qods,900000000.0,30000.0
2483,140.0,3,True,True,True,Ekhtiarieh,11000000000.0,366666.67
2484,96.0,2,True,True,True,Shahran,3500000000.0,116666.67
2485,58.0,1,False,True,False,Shahrake Qods,400000000.0,13333.33
2486,150.0,3,True,True,True,Salsabil,4500000000.0,150000.0
2487,55.0,2,True,True,False,Shahran,1870000000.0,62333.33
2488,60.0,1,False,False,False,Shahrake Qods,430000000.0,14333.33
2489,98.0,2,True,True,True,Pardis,790000000.0,26333.33
2490,85.0,2,True,True,True,Shahrake Qods,670000000.0,22333.33
2491,85.0,2,True,False,True,Elm-o-Sanat,3350000000.0,111666.67
2492,97.0,2,True,True,True,Punak,4700000000.0,156666.67
2493,80.0,2,True,True,True,Hor Square,1874500000.0,62483.33
2494,57.0,1,False,False,True,Niavaran,3600000000.0,120000.0
2495,63.0,1,True,True,False,Jeyhoon,1200000000.0,40000.0
2496,85.0,2,True,True,True,Hor Square,1957300000.0,65243.33
2497,70.0,2,True,True,True,Hor Square,400000000.0,13333.33
2498,100.0,2,True,True,True,Hor Square,2283900000.0,76130.0
2499,90.0,2,True,True,True,Hor Square,2071150000.0,69038.33
2500,75.0,2,False,False,False,Parand,365000000.0,12166.67
2501,42.0,1,True,False,False,Nezamabad,835000000.0,27833.33
2502,250.0,4,True,True,True,Zaferanieh,18750000000.0,625000.0
2503,83.0,2,True,True,True,Dolatabad,1490000000.0,49666.67
2504,90.0,2,True,True,True,Damavand,605000000.0,20166.67
2505,72.0,2,True,True,True,Razi,1206000000.0,40200.0
2506,52.0,1,False,False,False,Damavand,375000000.0,12500.0
2507,106.0,2,True,True,True,Damavand,2360000000.0,78666.67
2508,73.0,2,True,True,True,Parand,385000000.0,12833.33
2509,100.0,2,True,True,True,Razi,1850000000.0,61666.67
2510,85.0,2,True,True,False,Shahrake Qods,640000000.0,21333.33
2511,49.0,1,False,False,False,Abuzar,1020000000.0,34000.0
2512,115.0,2,True,True,True,East Pars,5400000000.0,180000.0
2513,127.0,2,True,True,True,Narmak,4826000000.0,160866.67
2514,93.0,2,False,True,True,Gisha,3600000000.0,120000.0
2515,47.0,1,False,False,False,Islamshahr,295000000.0,9833.33
2516,117.0,3,True,True,True,Tarasht,4440000000.0,148000.0
2517,182.0,3,True,True,True,Marzdaran,11600000000.0,386666.67
